	0
940	0
941	0
942	2
943	1
944	1
945	0
946	1
947	0
948	1
949	1
950	-1
951	0
952	0
953	0
954	0
955	1
956	0
957	1
958	0
959	0
960	-1
961	0
962	2
963	2
964	0
965	0
966	0
967	2
968	0
969	0
970	2
971	-1
972	0
973	1
974	0
975	0
976	0
977	2
978	1
979	1
980	0
981	0
982	2
983	1
984	2
985	2
986	0
987	-1
988	0
989	0
990	-1
991	0
992	0
993	0
994	2
995	1
996	0
997	2
998	2
999	2
1000	1
1001	2
1002	2
1003	2
1004	0
1005	1
1006	0
1007	0
1008	0
1009	1
1010	1
1011	0
1012	2
1013	0
1014	0
1015	1
1016	-1
1017	0
1018	0
1019	0
1020	2
1021	0
1022	0
1023	0
1024	1
1025	2
1026	2
1027	1
1028	1
1029	-1
1030	0
1031	1
1032	0
1033	0
1034	2
1035	0
1036	0
1037	0
1038	1
1039	0
1040	0
1041	1
1042	1
1043	0
1044	0
1045	0
1046	0
1047	0
1048	2
1049	1
1050	-1
1051	1
1052	0
1053	0
1054	2
1055	0
1056	2
1057	2
1058	0
1059	0
1060	0
1061	1
1062	0
1063	1
1064	2
1065	0
1066	0
1067	0
1068	0
1069	2
1070	0
1071	1
1072	1
1073	0
1074	-1
1075	-1
1076	1
1077	-1
1078	0
1079	-1
1080	2
1081	0
1082	1
1083	2
1084	-1
1085	2
1086	2
1087	2
1088	1
1089	0
1090	0
1091	-1
1092	0
1093	1
1094	1
1095	0
1096	0
1097	0
1098	1
1099	2
1100	0
1101	2
1102	1
1103	2
1104	1
1105	2
1106	1
1107	0
1108	1
1109	1
1110	0
1111	2
1112	0
1113	0
1114	1
1115	1
1116	0
1117	2
1118	1
1119	0
1120	1
1121	0
1122	2
1123	1
1124	1
1125	0
1126	2
1127	0
1128	1
1129	-1
1130	1
1131	0
1132	2
1133	0
1134	0
1135	0
1136	1
1137	0
1138	2
1139	0
1140	1
1141	0
1142	1
1143	0
1144	0
1145	0
1146	2
1147	2
1148	1
1149	-1
1150	0
1151	1
1152	1
1153	-1
1154	-1
1155	0
1156	1
1157	1
1158	0
1159	0
1160	0
1161	2
1162	0
1163	0
1164	0
1165	-1
1166	1
1167	-1
1168	-1
1169	1
1170	0
1171	0
1172	1
1173	0
1174	2
1175	2
1176	-1
1177	0
1178	2
1179	1
1180	1
1181	1
1182	1
1183	-1
1184	0
1185	1
1186	-2
1187	1
1188	0
1189	2
1190	0
1191	2
1192	0
1193	1
1194	0
1195	0
1196	0
1197	1
1198	-1
1199	2
1200	0
1201	2
1202	-1
1203	0
1204	-2
1205	0
1206	2
1207	-1
1208	0
1209	2
1210	0
1211	0
1212	2
1213	1
1214	1
1215	2
1216	0
1217	1
1218	0
1219	0
1220	1
1221	1
1222	1
1223	0
1224	0
1225	0
1226	1
1227	-1
1228	-1
1229	1
1230	-1
1231	0
1232	2
1233	1
1234	1
1235	2
1236	2
1237	0
1238	1
1239	2
1240	0
1241	1
1242	0
1243	0
1244	0
1245	0
1246	2
1247	-1
1248	0
1249	0
1250	2
1251	1
1252	2
1253	0
1254	0
1255	-1
1256	1
1257	2
1258	0
1259	1
1260	0
1261	0
1262	0
1263	2
1264	2
1265	1
1266	1
1267	1
1268	0
1269	0
1270	1
1271	0
1272	0
1273	0
1274	0
1275	0
1276	0
1277	0
1278	0
1279	-1
1280	0
1281	2
1282	0
1283	1
1284	0
1285	1
1286	0
1287	0
1288	2
1289	0
1290	1
1291	2
1292	2
1293	0
1294	0
1295	0
1296	0
1297	0
1298	1
1299	1
1300	-1
1301	1
1302	2
1303	2
1304	-1
1305	0
1306	1
1307	1
1308	1
1309	0
1310	0
1311	1
1312	0
1313	1
1314	0
1315	1
1316	0
1317	2
1318	0
1319	-1
1320	2
1321	0
1322	1
1323	1
1324	0
1325	1
1326	1
1327	0
1328	0
1329	1
1330	0
1331	1
1332	0
1333	0
1334	0
1335	0
1336	0
1337	-1
1338	2
1339	-1
1340	1
1341	1
1342	1
1343	0
1344	1
1345	0
1346	-1
1347	1
1348	2
1349	0
1350	2
1351	0
1352	1
1353	0
1354	0
1355	1
1356	0
1357	0
1358	1
1359	0
1360	0
1361	2
1362	0
1363	2
1364	0
1365	0
1366	0
1367	0
1368	0
1369	1
1370	-1
1371	0
1372	0
1373	0
1374	0
1375	1
1376	2
1377	1
1378	0
1379	0
1380	1
1381	0
1382	2
1383	2
1384	0
1385	0
1386	0
1387	0
1388	-1
1389	0
1390	1
1391	0
1392	2
1393	0
1394	1
1395	1
1396	1
1397	2
1398	1
1399	-1
1400	0
1401	-1
1402	0
1403	1
1404	2
1405	-2
1406	1
1407	-1
1408	0
1409	1
1410	1
1411	1
1412	1
1413	1
1414	2
1415	1
1416	1
1417	0
1418	1
1419	0
1420	2
1421	1
1422	0
1423	1
1424	1
1425	2
1426	0
1427	0
1428	1
1429	2
1430	1
1431	1
1432	0
1433	2
1434	-1
1435	1
1436	0
1437	0
1438	1
1439	-1
1440	0
1441	0
1442	2
1443	0
1444	0
1445	-1
1446	-1
1447	0
1448	0
1449	0
1450	0
1451	1
1452	0
1453	2
1454	0
1455	0
1456	0
1457	1
1458	0
1459	0
1460	2
1461	0
1462	0
1463	1
1464	1
1465	0
1466	2
1467	2
1468	1
1469	1
1470	0
1471	1
1472	2
1473	1
1474	2
1475	0
1476	1
1477	0
1478	0
1479	1
1480	0
1481	0
1482	1
1483	2
1484	0
1485	1
1486	1
1487	0
1488	0
1489	1
1490	0
1491	0
1492	1
1493	1
1494	2
1495	2
1496	1
1497	-1
1498	2
1499	2
1500	0
1501	2
1502	1
1503	1
1504	0
1505	1
1506	0
1507	1
1508	-1
1509	-1
1510	-1
1511	0
1512	0
1513	2
1514	-1
1515	1
1516	-1
1517	1
1518	-1
1519	0
1520	0
1521	2
1522	1
1523	0
1524	0
1525	2
1526	1
1527	1
1528	1
1529	0
1530	0
1531	1
1532	0
1533	0
1534	-1
1535	0
1536	0
1537	0
1538	0
1539	1
1540	0
1541	2
1542	2
1543	0
1544	1
1545	-1
1546	0
1547	0
1548	0
1549	1
1550	0
1551	-1
1552	1
1553	1
1554	0
1555	0
1556	2
1557	0
1558	0
1559	0
1560	2
1561	2
1562	1
1563	2
1564	0
1565	-1
1566	0
1567	1
1568	0
1569	-1
1570	1
1571	0
1572	2
1573	1
1574	1
1575	0
1576	0
1577	1
1578	1
1579	1
1580	-1
1581	1
1582	0
1583	2
1584	1
1585	1
1586	0
1587	2
1588	0
1589	-1
1590	0
1591	0
1592	0
1593	1
1594	1
1595	2
1596	0
1597	0
1598	0
1599	2
1600	1
1601	-1
1602	1
1603	0
1604	2
1605	-1
1606	1
1607	1
1608	0
1609	2
1610	0
1611	1
1612	1
1613	1
1614	1
1615	2
1616	1
1617	1
1618	2
1619	-1
1620	0
1621	2
1622	0
1623	2
1624	0
1625	0
1626	0
1627	-1
1628	0
1629	1
1630	1
1631	1
1632	1
1633	2
1634	0
1635	1
1636	1
1637	1
1638	1
1639	2
1640	0
1641	0
1642	0
1643	1
1644	-1
1645	1
1646	0
1647	2
1648	1
1649	0
1650	0
1651	2
1652	0
1653	0
1654	0
1655	0
1656	2
1657	1
1658	-1
1659	-1
1660	1
1661	1
1662	0
1663	0
1664	0
1665	0
1666	-1
1667	0
1668	0
1669	1
1670	0
1671	2
1672	0
1673	1
1674	1
1675	1
1676	0
1677	0
1678	0
1679	1
1680	0
1681	1
1682	1
1683	1
1684	1
1685	1
1686	1
1687	0
1688	2
1689	1
1690	2
1691	2
1692	2
1693	0
1694	0
1695	1
1696	0
1697	0
1698	1
1699	1
1700	0
1701	0
1702	0
1703	1
1704	0
1705	1
1706	1
1707	0
1708	2
1709	0
1710	0
1711	2
1712	0
1713	1
1714	0
1715	0
1716	2
1717	2
1718	0
1719	1
1720	2
1721	2
1722	0
1723	1
1724	1
1725	1
1726	2
1727	1
1728	0
1729	0
1730	-1
1731	1
1732	2
1733	0
1734	0
1735	1
1736	0
1737	0
1738	0
1739	1
1740	0
1741	1
1742	-1
1743	0
1744	0
1745	-1
1746	2
1747	0
1748	0
1749	1
1750	0
1751	1
1752	1
1753	-1
1754	0
1755	-1
1756	0
1757	0
1758	0
1759	0
1760	0
1761	0
1762	-2
1763	2
1764	2
1765	-1
1766	1
1767	1
1768	0
1769	0
1770	0
1771	2
1772	-1
1773	0
1774	1
1775	2
1776	1
1777	2
1778	-1
1779	0
1780	2
1781	1
1782	2
1783	0
1784	1
1785	0
1786	0
1787	-2
1788	1
1789	1
1790	1
1791	0
1792	2
1793	0
1794	1
1795	1
1796	1
1797	0
1798	0
1799	1
1800	0
1801	1
1802	0
1803	0
1804	0
1805	1
1806	2
1807	0
1808	1
1809	0
1810	0
1811	0
1812	0
1813	0
1814	-1
1815	1
1816	0
1817	2
1818	0
1819	0
1820	1
1821	0
1822	2
1823	0
1824	1
1825	0
1826	0
1827	1
1828	0
1829	1
1830	0
1831	2
1832	2
1833	0
1834	0
1835	0
1836	0
1837	0
1838	0
1839	0
1840	-1
1841	0
1842	1
1843	0
1844	2
1845	0
1846	1
1847	0
1848	0
1849	2
1850	0
1851	0
1852	0
1853	1
1854	1
1855	2
1856	1
1857	1
1858	0
1859	0
1860	1
1861	1
1862	0
1863	1
1864	-1
1865	0
1866	0
1867	2
1868	2
1869	2
1870	-1
1871	1
1872	1
1873	1
1874	2
1875	-1
1876	0
1877	0
1878	2
1879	1
1880	1
1881	2
1882	1
1883	0
1884	-1
1885	1
1886	0
1887	-1
1888	2
1889	0
1890	1
1891	0
1892	2
1893	0
1894	2
1895	0
1896	0
1897	1
1898	0
1899	0
1900	-1
1901	1
1902	0
1903	-1
1904	1
1905	0
1906	1
1907	0
1908	1
1909	0
1910	1
1911	0
1912	0
1913	1
1914	1
1915	0
1916	0
1917	1
1918	1
1919	-1
1920	1
1921	0
1922	0
1923	1
1924	0
1925	2
1926	0
1927	1
1928	1
1929	1
1930	0
1931	2
1932	1
1933	1
1934	0
1935	2
1936	0
1937	0
1938	1
1939	0
1940	-1
1941	0
1942	0
1943	0
1944	0
1945	0
1946	1
1947	0
1948	0
1949	0
1950	0
1951	1
1952	2
1953	-1
1954	2
1955	2
1956	2
1957	0
1958	2
1959	0
1960	-1
1961	0
1962	2
1963	0
1964	-1
1965	1
1966	0
1967	2
1968	1
1969	2
1970	0
1971	2
1972	1
1973	0
1974	1
1975	1
1976	0
1977	0
1978	-1
1979	1
1980	0
1981	0
1982	-1
1983	0
1984	1
1985	-2
1986	1
1987	2
1988	0
1989	2
1990	1
1991	0
1992	1
1993	0
1994	0
1995	0
1996	-1
1997	2
1998	2
1999	1
2000	-1
2001	0
2002	1
2003	0
2004	1
2005	1
2006	0
2007	0
2008	2
2009	1
2010	0
2011	2
2012	2
2013	1
2014	0
2015	1
2016	2
2017	1
2018	0
2019	1
2020	1
2021	1
2022	-1
2023	1
2024	0
2025	0
2026	0
2027	0
2028	2
2029	1
2030	-1
2031	0
2032	0
2033	0
2034	2
2035	0
2036	2
2037	-1
2038	0
2039	0
2040	1
2041	0
2042	1
2043	1
2044	0
2045	0
2046	0
2047	0
2048	1
2049	0
2050	0
2051	0
2052	0
2053	1
2054	0
2055	1
2056	0
2057	0
2058	0
2059	2
2060	1
2061	0
2062	1
2063	0
2064	0
2065	0
2066	2
2067	1
2068	1
2069	0
2070	0
2071	2
2072	0
2073	1
2074	1
2075	-1
2076	2
2077	1
2078	2
2079	0
2080	2
2081	0
2082	2
2083	0
2084	0
2085	2
2086	0
2087	1
2088	-1
2089	1
2090	0
2091	1
2092	2
2093	1
2094	2
2095	0
2096	0
2097	1
2098	1
2099	-1
2100	2
2101	1
2102	0
2103	2
2104	0
2105	1
2106	0
2107	0
2108	1
2109	1
2110	0
2111	2
2112	0
2113	0
2114	2
2115	1
2116	0
2117	2
2118	1
2119	-2
2120	1
2121	2
2122	0
2123	-1
2124	0
2125	0
2126	-1
2127	0
2128	0
2129	0
2130	1
2131	0
2132	1
2133	0
2134	0
2135	1
2136	0
2137	0
2138	2
2139	1
2140	0
2141	-1
2142	1
2143	0
2144	0
2145	1
2146	0
2147	0
2148	0
2149	2
2150	2
2151	1
2152	1
2153	2
2154	-1
2155	0
2156	1
2157	1
2158	0
2159	1
2160	1
2161	0
2162	1
2163	2
2164	2
2165	0
2166	0
2167	0
2168	1
2169	0
2170	2
2171	1
2172	0
2173	1
2174	0
2175	-1
2176	2
2177	0
2178	0
2179	2
2180	1
2181	2
2182	0
2183	0
2184	2
2185	1
2186	0
2187	1
2188	0
2189	1
2190	0
2191	-1
2192	0
2193	0
2194	1
2195	1
2196	-1
2197	2
2198	0
2199	2
2200	2
2201	0
2202	0
2203	0
2204	2
2205	0
2206	1
2207	2
2208	0
2209	2
2210	-1
2211	-1
2212	0
2213	-1
2214	-1
2215	0
2216	0
2217	0
2218	0
2219	0
2220	2
2221	2
2222	1
2223	1
2224	0
2225	1
2226	0
2227	2
2228	1
2229	0
2230	2
2231	1
2232	1
2233	0
2234	1
2235	1
2236	2
2237	2
2238	0
2239	-1
2240	1
2241	1
2242	0
2243	2
2244	-1
2245	-1
2246	1
2247	0
2248	1
2249	0
2250	0
2251	2
2252	0
2253	1
2254	0
2255	0
2256	0
2257	0
2258	2
2259	1
2260	0
2261	1
2262	0
2263	0
2264	0
2265	1
2266	0
2267	1
2268	0
2269	1
2270	0
2271	2
2272	2
2273	0
2274	1
2275	0
2276	2
2277	0
2278	1
2279	2
2280	1
2281	-2
2282	0
2283	0
2284	0
2285	-2
2286	2
2287	0
2288	0
2289	-1
2290	0
2291	0
2292	0
2293	-1
2294	1
2295	1
2296	2
2297	0
2298	0
2299	0
2300	0
2301	1
2302	2
2303	1
2304	-1
2305	2
2306	0
2307	-1
2308	0
2309	0
2310	2
2311	0
2312	2
2313	0
2314	-1
2315	0
2316	2
2317	2
2318	2
2319	1
2320	-1
2321	0
2322	0
2323	1
2324	0
2325	0
2326	0
2327	0
2328	0
2329	2
2330	0
2331	2
2332	0
2333	0
2334	1
2335	1
2336	0
2337	-1
2338	2
2339	1
2340	1
2341	2
2342	2
2343	0
2344	0
2345	0
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	1
2354	0
2355	2
2356	0
2357	0
2358	0
2359	0
2360	0
2361	0
2362	2
2363	-1
2364	-1
2365	1
2366	0
2367	0
2368	0
2369	0
2370	0
2371	-1
2372	-1
2373	1
2374	0
2375	0
2376	2
2377	1
2378	0
2379	-1
2380	0
2381	0
2382	2
2383	0
2384	-1
2385	2
2386	0
2387	0
2388	0
2389	2
2390	2
2391	1
2392	2
2393	0
2394	-1
2395	1
2396	2
2397	0
2398	-1
2399	2
2400	0
2401	2
2402	1
2403	1
2404	0
2405	2
2406	0
2407	0
2408	0
2409	1
2410	0
2411	0
2412	0
2413	1
2414	0
2415	1
2416	1
2417	0
2418	-1
2419	-1
2420	1
2421	0
2422	2
2423	-1
2424	0
2425	0
2426	0
2427	1
2428	0
2429	1
2430	0
2431	1
2432	1
2433	1
2434	-2
2435	1
2436	1
2437	2
2438	0
2439	0
2440	1
2441	0
2442	1
2443	0
2444	1
2445	0
2446	-1
2447	1
2448	-1
2449	0
2450	2
2451	0
2452	0
2453	0
2454	0
2455	0
2456	1
2457	2
2458	2
2459	0
2460	1
2461	2
2462	0
2463	0
2464	1
2465	1
2466	2
2467	-1
2468	2
2469	2
2470	2
2471	1
2472	0
2473	-1
2474	0
2475	-1
2476	0
2477	2
2478	0
2479	0
2480	1
2481	0
2482	0
2483	0
2484	0
2485	2
2486	2
2487	0
2488	2
2489	1
2490	0
2491	1
2492	2
2493	1
2494	0
2495	2
2496	1
2497	0
2498	1
2499	1
2500	-1
2501	1
2502	1
2503	-1
2504	2
2505	-1
2506	1
2507	0
2508	1
2509	-1
2510	0
2511	0
2512	0
2513	-1
2514	-1
2515	1
2516	0
2517	0
2518	1
2519	-1
2520	0
2521	1
2522	0
2523	1
2524	2
2525	0
2526	0
2527	0
2528	0
2529	0
2530	0
2531	1
2532	1
2533	2
2534	2
2535	0
2536	0
2537	2
2538	1
2539	0
2540	0
2541	0
2542	2
2543	1
2544	0
2545	0
2546	-1
2547	0
2548	0
2549	1
2550	0
2551	1
2552	1
2553	1
2554	0
2555	2
2556	2
2557	0
2558	0
2559	0
2560	-1
2561	0
2562	-1
2563	0
2564	2
2565	0
2566	1
2567	2
2568	2
2569	2
2570	0
2571	0
2572	1
2573	1
2574	2
2575	0
2576	1
2577	1
2578	1
2579	0
2580	2
2581	0
2582	1
2583	0
2584	1
2585	-1
2586	0
2587	1
2588	1
2589	-1
2590	2
2591	0
2592	0
2593	0
2594	0
2595	0
2596	2
2597	2
2598	1
2599	0
2600	2
2601	2
2602	0
2603	0
2604	1
2605	2
2606	1
2607	-1
2608	0
2609	2
2610	-1
2611	-1
2612	1
2613	0
2614	1
2615	-2
2616	1
2617	0
2618	-1
2619	1
2620	-1
2621	0
2622	2
2623	1
2624	0
2625	2
2626	1
2627	1
2628	0
2629	0
2630	0
2631	2
2632	1
2633	0
2634	0
2635	0
2636	1
2637	2
2638	-1
2639	0
2640	0
2641	-1
2642	1
2643	2
2644	2
2645	1
2646	2
2647	0
2648	2
2649	0
2650	2
2651	1
2652	1
2653	-1
2654	2
2655	0
2656	0
2657	1
2658	1
2659	0
2660	1
2661	0
2662	0
2663	0
2664	0
2665	0
2666	0
2667	1
2668	1
2669	1
2670	-1
2671	-1
2672	1
2673	1
2674	2
2675	0
2676	0
2677	0
2678	0
2679	0
2680	2
2681	0
2682	0
2683	1
2684	0
2685	1
2686	1
2687	2
2688	2
2689	0
2690	2
2691	0
2692	2
2693	0
2694	-1
2695	2
2696	2
2697	-1
2698	-1
2699	0
2700	2
2701	2
2702	0
2703	0
2704	0
2705	0
2706	2
2707	0
2708	1
2709	1
2710	2
2711	-1
2712	0
2713	0
2714	0
2715	-1
2716	1
2717	2
2718	0
2719	1
2720	0
2721	1
2722	1
2723	2
2724	2
2725	0
2726	0
2727	1
2728	0
2729	0
2730	1
2731	0
2732	0
2733	0
2734	1
2735	0
2736	0
2737	1
2738	-1
2739	2
2740	0
2741	2
2742	-1
2743	0
2744	0
2745	0
2746	0
2747	0
2748	2
2749	0
2750	-1
2751	0
2752	2
2753	0
2754	2
2755	0
2756	-1
2757	0
2758	0
2759	0
2760	0
2761	1
2762	2
2763	0
2764	0
2765	1
2766	1
2767	0
2768	0
2769	2
2770	2
2771	2
2772	2
2773	-1
2774	0
2775	0
2776	-1
2777	2
2778	0
2779	1
2780	1
2781	1
2782	2
2783	0
2784	0
2785	1
2786	2
2787	0
2788	1
2789	0
2790	0
2791	0
2792	2
2793	1
2794	1
2795	1
2796	1
2797	1
2798	0
2799	0
2800	0
2801	0
2802	2
2803	0
2804	2
2805	1
2806	0
2807	-1
2808	1
2809	-1
2810	0
2811	2
2812	-1
2813	0
2814	-1
2815	0
2816	2
2817	2
2818	0
2819	1
2820	0
2821	0
2822	2
2823	-1
2824	1
2825	0
2826	2
2827	1
2828	2
2829	1
2830	2
2831	0
2832	0
2833	0
2834	2
2835	1
2836	0
2837	1
2838	2
2839	2
2840	1
2841	1
2842	2
2843	-1
2844	1
2845	1
2846	1
2847	1
2848	1
2849	0
2850	1
2851	0
2852	0
2853	1
2854	1
2855	1
2856	1
2857	0
2858	-1
2859	1
2860	2
2861	0
2862	2
2863	2
2864	1
2865	0
2866	1
2867	0
2868	1
2869	-1
2870	2
2871	1
2872	0
2873	0
2874	0
2875	2
2876	1
2877	1
2878	-1
2879	2
2880	0
2881	1
2882	0
2883	0
2884	1
2885	1
2886	1
2887	0
2888	0
2889	1
2890	0
2891	-1
2892	1
2893	0
2894	0
2895	0
2896	1
2897	0
2898	0
2899	1
2900	1
2901	0
2902	0
2903	2
2904	-1
2905	2
2906	0
2907	2
2908	0
2909	2
2910	1
2911	0
2912	2
2913	0
2914	-1
2915	0
2916	-1
2917	-1
2918	0
2919	-1
2920	1
2921	0
2922	0
2923	0
2924	1
2925	1
2926	1
2927	0
2928	-1
2929	1
2930	0
2931	0
2932	-1
2933	2
2934	0
2935	1
2936	2
2937	1
2938	0
