"پردازنده تک هسته اي تقريبا خوب عمل مي کنه ولي نه در حدي که همون کار رو پردازنده اي دو هسته اي اپل انجام مي ده ولي برنامه هايي که باعث مي شن پردازنده اي 4 هسته ايش راه بيفته ديگه جايي رو براي شک باقي نمي زاره که شما بهترين تبلت اندرويدي رو تو دستاتون دارين.","1"
"مرورگر موجود بر روی این گوشی نیز مرورگر استاندارد گوگل یعنی کروم می‌باشد که در کنار امکانات متنوع ارتباطی و سخت افزار مناسب این گوشی،  گشت و گذار در اینترنت با سرعت بالا را برای کاربر امکان پذیر می‌سازد.","1"
"از ديجي کالا هم ممنونم.","0"
"فقط نميشه بازيهاي HD روش نصب کرد من خودم نصب کردم سرعتش کم مياره.","-1"
"در ضمن، با وجود راه های ارتباطی متنوع مانند 3G،  Wi-Fi،  GPRS و Edge به راحتی می‌توان با دنیای اینترنت در ارتباط بود.","1"
"برای شروع،  اپل تمام برنامه های اصلی خود (مانند Aperture،  iMovie،  Final Cut Pro X) را برای این صفحه نمایش به‌روزرسانی کرده است ولی برنامه های جانبی دیگر (مانند مرورگر Google Chrome) که برای چنین دقتی طراحی نشده‌اند،  به این خوبی نخواهند بود.","-1"
"اما کلید پاور و جک 3.5 میلی متری صدا،  در لبه‌ی بالایی این گوشی تعبیه شده‌اند.","0"
"مدل‌های میانی بیشتر از نسل دوم پردازنده های دو هسته ای Intel Core i5 و Intel Core i3 استفاده می‌کنند.","0"
"تصاویر گرفته شده با این وب کم از کیفیت رضایت بخشی برخوردارند.","1"
"مرورگر موجود بر روی این دستگاه،  مرورگر استاندارد سامسونگ است که عملکرد مناسبی دارد.","1"
"همچنین در این هنگام می‌توانید تنظیماتی چون جبران نوردهی یا همان Exposure Compensation،  تراز سفیدی و نورسنجی را هم بر عهده بگیرید.","0"
"اميدوارم تو آيفون بعدي با امکانات جديد اين مشکل رو رفع کنه.","0"
"اما با وجود استفاده مایکروسافت از پنل Touch و LCD در یک لایه،  دید در زاویه و همچنین عملکرد این صفحه نمایش در زیر نور آفتاب،  بسیار عالی و راضی کننده خواهد بود.","2"
"به هر صورت همانطور که گفتیم،  دوربین ورزشی GoPro HD Hero یک وسیله ی ایده آل برای ثبت لحظات پر هیجان و خاطره انگیز ورزشکاران است.","1"
"در نهايت بايد بگم ديجي کالا کارش درسته و ميدونه چي معرفي کنه","1"
"با برنامه‌های کاربردی برای تندرستی - Fitness سامسونگ می‌توانید برنامه‌های ورزشی و تمرینی خود را در منزل اجرا کنید و با قابلیت برنامه‌های کاربردی برای خانواده - Family Story سامسونگ می‌توانید مطمئن باشید که لحظات و خاطرات ارزشمند خانوادگی نه تنها ذخیره می‌شوند بلکه توسط تلویزیون هوشمند شما به اشتراک گذاشته خواهند شد.","1"
"اصلا فکر نکنين که واسه بازي هاي آنلاين نياز به سرعت افسانه هاي دارين.","0"
"این گوشی مجهز به WLAN برای اتصال به شبکه از طریق سرویس‌های وایرلس محلی و GPS داخلی برای استفاده از انواع اپلیکیشن‌های GPS محور هم می‌باشد.","1"
"تجربه ي شخصي ام نشان مي دهد که اگر چه گالکسي اس تري گوشي محبوب و خوبي هست ولي آيفون واقعا چيز ديگري است و از لحاظ سهولت کاربري نرم افزار ios و گستره بي نظير نرم افزارهاي مرتبط و  امکاناتي مانند پيام رساني ،  سرچ در دفترچه تلفن و کليه محتويات  و نوت هاي ايجاد شده  و کتب الکترونيکي ،  سهولت  تماس،  قابليت بسيار آسان  در وبگردي و کپي برداري از صفحات وب ،  آيفون برنده ي بي رقيب ميدان است.","2"
"ولي مطمئن شدم که ion بهتر از acro s هست.","1"
"""محدوديت بزرگترين کابوس بشر است!","0"
"من بين Nikon Coolpix L870 و اين گير افتادم اما دارم پولامو جمع و جور ميکنم که اين رو بخرم فکر ميکنم گزينه بهتريه 

","1"
"در مقابل رقبایی مانند iPad mini یا Nexus 7 و یا حتی FonePad،  از نظر کیفیت ساخت باید Note 8 را در آخرین رده قرار دهیم.","-1"
"در مجموع اگر که ميخواهيد گوشي اي براي 4 يا 5 سال داشته باشيد که قديمي نشه ساپورت بشه برنامه هاي متنوع و با کيفيت بالا داشته باشه اين گوشي رو از دست نديد!","1"
"من رنگ قرمز اين لپ تاپ رو از ديجي کالا خريدم  نسبت به قيمتش و همرده هاش توي برند هاي ديگه واقعا مي ارزه  نقاط قوت يو اس بي 3 و تاچ پد مولتي تاچ و فن بي صدا ،  باطري خيلي خوب ،  صفحه نمايش و کيبورد با کيفيت ،  کيفيت بسيار خوب اسپيکر ها و بلندي صدا عالي که  با لپ هاي رده بالاتر برابري ميکنه

نقاط ضعفش با اينکه بدنه و کيبورد و رنگ بسيار با کيفيتي داره اما در بعضي قسمت ها زياد جالب نيست مثلا شيار دي وي دي درايو خيلي خوب با بدنه هماهنگ نيست مشکل بعدي که داشت با اينکه به همراه لپ تاپ يک سي دي شامل درايور هاي دستگاه بود اما کارت واي فاي دستگاه به هيچ عنواني راه نميفتاد تا اينکه بعد از دست چرخيدن بين چند متخصص نرم افزار راه اندازي شد حتي درايور موجود در سايت لنوو هم مفيد نبود و پيشنهاد ميکنم از بسته خدمات نصب ويندوز توسط ديجي کالا استفاده شود تا هزينه رفت و امد و هدر شدن وقت رو مثل من پرداخت نکنيد

در کل با اين سي پي يو و رم  لپ تاپ فوق العاده مناسب و پر سرعت براي مولتي مديا ،  اينترنت و آفيس و نرم افزار هاي سبک مي باشد و نسبت به امکانات و همرده هاش امتياز کلي 9 بسيار مناسبش هست","1"
"نسل جديد کنسول‌هاي بازي که در حال حاضر آخرين نسل از کنسول‌هاي موجود در بازار هستند،  ابتدا در سال ۲۰۰۵ ميلادي توسط مايکروسافت ارائه شدند.","0"
"پس اگر شما هم به دنبال یک تلفن همراه دو سیم کارته هوشمند هستید،  HTC Desire SV را نیز جزو گزینه های خود قرار دهید.","0"
"دومين ضعف دير عمل کردن کليد هاي لمسي پايين صفحه نمايش ميباشد و جنس فلزي پشت گوشي که بعد از چندين ماه استفاده يه لايه براق روش داره که کنده مي شه و گوشي ظاهر جذاب خود را از دست مي دهد که ضعف اخر قابل رفع است با کمک يه گارد و کيس مخصوص گوشي که هم جلوي ضربه به گوشي را ميگيرد و هم رخ گوشي رو مثل روز اول نگه مي دارد.","0"
"یک پورت USB 2.0،  یک پورت ترکیبی ورودی و خروجی صوتی و درایو نوری نیز در سمت راست نوت‌بوک تعبیه شده‌اند.","0"
"پنل کنترل خیلی ساده است و فقط دو نمایشگر LED در کنار دکمه های بالا و پایین،  Start و Stop،  دکمه‌ی Setup،  دکمه‌ی Dark/Light tone و دکمه‌ی Copy Size قرار گرفته است.","0"
"من خودم صفحه آيپاد نسل 4 رو با صفحه اکسپريا اس مقايسه کردم اما نه تنها برتري اکسپريا اس برام محسوس نبود بلکه از آيپاد خيلي بيشتر لذت بردم.","0"
"همچنین،  وزن آن 129 گرم می‌باشد.","0"
"در مود Program اختیاراتی نسبی در تنظیمات نوردهی خواهید داشت و این در حالیست که در مود Manual می‌توانید به طور کامل تنظیمات نوردهی را در دست بگیرید.","0"
"وجود يک پورت HDMI و هارد ديسک ۱۲۰ گيگابايتي اصلي‌ترين تفاوت‌هاي Premium وElite به شمار مي‌روند.","0"
"سلام من يک ماهي ميشه که اين دوربين رو خريدم کارايي بالايي در برابر قيمتش داره 

کيفيت عکساش فوق العاده است سوني واقعا سنگ تموم گذاشته.","2"
"به علاوه از پورت USB 3.0 هم بهره می‌برد.","0"
"احتمالا من اولين مشتريش باشم،  چون خريد از بازار علاوه بر وجود قيمت هاي غير واقعي احتمال دستکاري تو جعبه رو داره.","-1"
"زوم اپتيکال +زوم ديجيتال=120xشخيص رنگهاي قرمز، آبي، زرد، سبز و گرفتن عکس سياه و سفيد که درآن فقط رنگ انتخاب شده رنگي ميافتد.","0"
"در ابتدا بابت این باتری کاملا نا امید شدیم،  اما بعد از تست‌های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.","1"
") مشکل گرفتن که آخر هم هارد رو بهم ندادن و گفتن زنگ مي‌زنن.","-1"
"هنگامي که تبلت آيپد 3 رو خريدم تفاوت خاصي رو در دو سيستم عامل  متوجه شدم.","0"
"موفق باشين","1"
")تا بتونه استفاده کننگان از محصولاتش رو بيشتر نسبت به ضعف هاي محصولاتش گمراه کنه.","-1"
"به نظر من درسته از لحاظ سخت افزاري XBOX 360 Slim از PS3 Slim کمي ضعيفتره،  اما بايد توجه داشته باشيم که براي کشش گرافيکي و اجراي بهتر بازي ها XBOX حدود 512 مگابايت در اختيار گرافيک و پخش تصويري بازي ها قرار ميده ولي PS3 حدود 256 مگابايت.","0"
"البته اپل ادعا کرده است که حتی با وجود استفاده های سنگین،  باتری MacBook Pro 2012 حداقل سه الی چهار سال عمر خواهد کرد.","0"
"اگر نداشته باشيد تلوزيون اصلا کاربرد نداره

2.اين تلویزيون بسيار خوبي است ولي تو ايران زياد کارآمد نيست زيرا بيشتر برنامه هاي کاربرديش مثل برنامه اصلي ورزش تلوزيون فيلتر است و نمي تونيد از برنامه هاي کاربردي ان استفاده کنيد (البته ايران خودش چند تا برنامه و بازي عالي در سامسونگ اپس گذاشته است)

در پايان بايد به مرورگر خود تلوزيون بپردازم که واقعاً عاليه و من از اون راضي بودم ولي اگر کاربران بتوانند براي راحتي خودشون يک کيبرد و موس بي سيم هم بگيرند راحت‌تر مي توانند از مرورگر استفاده کنند و

کيفيت تلوزيون که براي شبکه هاي ايران کيفيت خوبي ندارد ولي براي فيلم هاي فول اچ دي عاليه 



اميدوارم تونسته باشم راهنماييتون کرده باشم","1"
"بهترين تبلت دنيا در همه زمينه ها.","1"
"الان ۱ هفته شده که استفاده ميکنم ،  همه چيزش خوبه بجز ۲ مورد که يکم آدمو ناراحت ميکنه: باتريش که نهايت ۲۰ ساعت کار ميده با استفاده نرمال و کليدهاي سخت افزاريش که بعضي مواقع بايد بيشتر از ۲_۳ بار فشار داد.","-1"
"حساسیت سنسور نیز تا 3200 بالا می‌رود که خیلی خوب است.","2"
"فقط نتونستم Fingerprint رو فعال کنم.","0"
"این دو دوربین از نوع نشانه و عکس یا Point to Shoot می باشند.","0"
"البته يه مشکل کوچک داره اونم وقتي به شارژ وصله يه کم احساس شوک ايجاد ميکنه.","-1"
"از نظر کیفیت ساخت و استحکام نیز به ممد استفاده از محفظه ضد آب و پوشش لاستیکی یا Robber Coat آن؛ واقعا درجه یک است.","1"
"محاسن:ـ استفاده از ويندوز فون هشت يک تجربه عالي و لذت بخش است و به نظر مي رسد که باعث خلاص شدن از دست بسياري از مشکلات آندرويد است.","1"
"بهترين چيز در مورد ۳۶۰ اين است که الان داراي بهترين و بيشترين بازي در بين رقباي خود است.","2"
"سخت افزار داخلی اپل در Retina MacBook Pro از نسل سوم پردازنده های چهار هسته ای Intel Core i7 با نام Ivy Bridge استفاده کرده است.","0"
"با سلام، من حدود 3ماهه اين دوربينو خريدم و در اين مدت به نقاط قوتي همچون لنز فوق‌العاده کارل زايس، زوم بالا، نويز کم حتي در ايزو3200، صفحه نمايش با کيفيت و از همه مهمتر فيلم‌برداري فوق‌العاده اون پي بردم و خريدش رو به همه ي عکاسان حرفه اي و آماتور پيشنهاد ميکنم.","2"
"اکثر شما با دستگاه‌هاي بازي‌هاي کامپيوتري (کنسول‌هاي بازي) آشنايي داريد و احتمالا با آن‌ها بازي کرده‌ايد.","0"
"و بايد توسط کاربر فعال شوند !","0"
"LG هم به عرصه 5 اينچي ها پيوست.","0"
"سینی های تغذیه‌ی کاغذ نیز می‌توانند موقعی که به آن ها نیازی نیست در سر جای خود بسته شوند.","0"
"هر از چند گاهي مثلن وقتي که برق قطع ميشود کاغذ که وسط دستگاه گير کرده براي در آوردنش ريسک بايد بکني بکشي در بياد يا نه مونده به شانس شما از روشهاي مختلف امتحان کردم خودش نميتونه در بياره.","-1"
"با رد تماس امکان ارسال SMS اتوماتيک وجود ندارد.","-1"
"به نظر من تنها مشکلش وايد کم اونه که بايد يه لنز وايد بخريد اما يه کم گرونه .","-1"
"من در آخر اينو بهتون بگم که قبل از اينکه ray بخرم خيلي تحقيق کردم و به اين نتيجه رسيدم که تو اين رنج قيمت بهترين انتخاب xperia ray هست و حتي از سامسونگ گالاکسي ace هم از همه لحاظ بالاتره.","1"
"با سلام 



من اين هارد رو توي تخفيفات سفارش دادم .","0"
"کلا شبيه ديزاير ايکسه ولي خيلي ارزونتره.","0"
"من هم ايکس باکس دارم هم پي اس 3،  هر دوشون بجاي خود خوبن،  ولي انحصاريهاي پي اس 3 يه چيز ديگش که ايکس باکس به گرد پاشونم نميرسه.","0"
"به هر صورت همانطور که گفتیم،  Hp Laser Jet Pro M1132 MFP پرینتر لیزری سیاه و سفیدی (تک رنگ) است که سرعت و کیفیت بسیار بالایی را در عمل چاپ ارایه می‌دهد.","2"
"سرعت خيلي خوبه.","2"
"با این حال این حسگر حساسیت فوق العاده بالایی نسبت به نور دارد تا در شرایط نوری ضعیف تر هم دوربین بتواند تصاویر با کیفیت بالایی را ضبط کند.","2"
"همچنین وجود یک گیگابایت حافظه رم در کنار ین پردازنده،  باعث عملکرد روان‌تر گوشی خواهد شد.","1"
"تمام پک‌ها دقيقا يک نوع کنسول و با قدرت کاملا يکساني را دارا هستند.","0"
"من اين محصول رو توي تخفيف خريدم خيلي عالي و ظريفه.","2"
"کافيه از جدول مقايسه همين سايت استفاده کنين تا متوجه برتري هاي اين تبلت بشيد.","1"
"هر برنامه و بازي که خواستيد با خيال راحت بريزيد و از اجراي آن مطمئن هستيد.","0"
"يه برنامه براي 3 بعدي کردن عکس ها داره حالا زيادم انتظار بالايي نداشته باشين از نرم افزاره ولي به امتحانش ميارزه يه مورد هم از معايبش اينه که اگه وسايلي مثل کيس يا هر چيز ديگه مي خواين با پورت SVIDEO وصل کنيد ورودي SVIDEO نمي‌خوره ","-1"
"باطريش خيلي ضعيفه","-2"
"تاکنون نقدی برای اين محصول درج نشده است.","0"
"فوکوس خودکار،  ژئوتگینگ و همچنین حالت‌های مختلف تصویربرداری،  عکاسی و فیلم برداری با این گوشی را بسیار لذت بخش می‌کند.","0"
"عدم اجراي فيلم هاي بلوري .","0"
"یکی از مهمترین و بهترین امکانات اضافه شده در GALAXY Tab 2 7.0 سیستم عامل آن است.","2"
"چيزي که مي مونه و حس ميشه کيفيته.","0"
"و اين در حالي است که شرکت SAMSUNG يا htc يا LG با درست کردن گوشي هاي متفاوت سليقه ي بسياري از افراد را جذب کردن .","0"
"همانطور که گفتیم،  GoPro HD Hero توانایی ضبط ویدیویی بسیار با کیفیت و با رزولوشن بالای Full HD و رزولوشن 1080p در 30 فریم بر ثانیه را دارد.","2"
"طراحی و ساخت از نظر طراحی و کیفیت ساخت،  می‌توان گفت که هواوی در مورد این تبلت سنگ تمام گذاشته است.","1"
"بیشترین بهبودها نسبت به Tipo را می‌توان در نمایشگر بزرگ‌تر،  دوربین با رزولوشن بیشتر و دوربین دوم برای مکالمه‌ی تصویری دانست.","1"
"به نظر من هيچ فرقي با نوت2 نداره.","-1"
"همچنین حافظه رم این دستگاه نیز 512 مگابایت است.","0"
"همچنين در صورت کاهش توان باتري گيم پد بي سيم،  چراغ اطراف پاور به صورت چشمک‌ زن به کاربر هشدار خواهد داد.","1"
"ولي فعلا تا اين لحظه که خيلي ازش راضيم مخصوصا از صفحه نمايشش.","1"
"اما به هر حال، برای کسانی که ابعاد گوشی و امکان کار با یک دست برایشان مهم است،  گوشی‌های بزرگ‌تر از 4.5 اینچ اصولا چندان کاربردی نیستند.","-1"
"من ميخوام نوت2 يا ايفون5 بگيرم براي همين تحقيقاتي انجام دادم و به نتايج جالبي رسيدم.","0"
"از نظر ضبط ویدیویی، فیلم‌های ضبط شده بسیار شارپ و با‌کیفیت هستند.","2"
"بخصوص اينکه U3 هم ساپورت ميکنه.","1"
"من با هر دو امتحاد کردم و ايپد بهتر است مخصوصا وقتي در جايي با نور کم عکس مي گيريد اختلاف کاملا مشخص استو در فيلم برداري واقعا ايپد کيفيت بهتري داره کيفيت صفحه:کيفيت صفحه ي ايپد فوق العاده است.","0"
"روي هم رفته خوبه خوبه.","1"
"حقيقتش از يک هفته پيش تا حالا که من از ديجي کالا اين گوشي را گرفتم دائما به مشتري هاي خودم اين گوشي را پيشنهاد ميدم .","0"
"این پردازشگر به قدری قدرتمند است که هیچ‌گونه کاهش سرعتی حتی هنگام اجرای بازی‌های سه بعدی و یا انجام محاسبات سنگین،  مشاهده نخواهید کرد.","1"
"سلام خدمت همه عزيزان

منم به پيشنهاد يکي از دوستانم اين گوشي را خريدم.","0"
"ضمنا جاي بسيار کمي ميگيره.","2"
"در کل،  تنها تفاوت در چیدمان در مورد خروجی هدفون به چشم می‌خورد که این بار در قسمت پایینی گوشی و در کنار درگاه رعد قرار گرفته است.","0"
"با توجه به مشخصات و قيمت Samsung Galaxy S Duos S7562 خيلي بهتره","2"
"همچنین فناوری بلوتوث نیز برای تبادل اطلاعات با دستگاه های دیگر بر روی این تبلت وجود دارد.","0"
"به هر حال،  هم گوشی و هم تبلت جزو وسایلی هستند که  طرفداران بسیاری دارند،  پس اگر خواهان داشتن هر دوی آن‌ها با حداکثر هماهنگی هستید،  پدفون بهترین گزینه برای شما محسوب می‌گردد.","1"
"این مرورگر بسیار روان است و با سرعت بالایی می‌تواند صفحات اینترنتی را نشان دهد.","2"
"براي کساني که نگران حالت 4:3 ال سي دي هستند LG اين مشکل رو حل کرده و شما ميتونيد با نگه داشتن دو ثانيه اي کليد Home نمايشگر رو به حالت Wide تبديل کنيد ( نکته بسيار مهم و کاربردي ) کيفيت دوربين در شرايط کم نور بدون فلاش مطلوب نيست که البته 99 درصد دوربين ها همين طور هستند.","0"
"دوميش اينه که دوربينش عملا به هيچ دردي نميخوره.","-1"
"بخوام نتيجه بگيرم  اين دو تبلت واقعا در يه حدن،  از نظر قيمت هم در يه حدن.","0"
"حافظه رم 1 گیگابایتی این گوشی نیز  به نظر بسیار زیاد و مناسب می‌رسد.","2"
"اين مشکل که ميگن وقتي ميخواي فيلم بگيري يا عکس، منبع نور به رنگ بنفش در مياد شايد راست باشه ولي گوشيهاي سامسونگ هم اين مشکلو دارن(از جمله گوشي خودم)عمر باتري با اين که نوت2 ميگن10ساعت کار ميکنه ولي باور نکنين چون نوت1 هم ميگن10ساعت ولي6ساعته تموم ميشه ولي ايفون5 ميگن10ساعت عمر باتري داره واقعا راست ميگن حتي شايد بيشتر.","0"
"وقتي هم بردم گارانتي آواژنگ گفتن که اين مشکل وجود داره و بايد صبر کنيد ببينيم نسخه بعدي Android اين مشکل رو حل مي کنه يا نه ","0"
"سر و صداي نسبتا متوسطي هم هنگام کار دارد ولي کيفيتش خوبه","1"
"ولي براي حل اين مشکل من مجبور شدم از شيراز دستگاه رو ببرم تهران و کلي هم از وقتم گرفته بشه.","-1"
")ميتونن با کمي هزينه ي بيشتر گزينه هاي بهتري واستون باشند!","0"
"دوستان من اين گوشي رو تقريبا 3.5 ماه هست خريدم به اندرويد4.0.3 هم آپديت کردم به نظر شخصي خودم اين گوشي هم از نظر قدرت سخت‌افزاري و سرعت بالاش بهترين گوشي هوشمند ميباشد با دوربين 8مگا فوق‌العاده عالي با رابط کاربري فوق‌العاده دوست‌داشتني تاچ ويز سامسونگ.","2"
"گوشي مناسب، خوب و کارايي است.","1"
"کیفیت ساخت نیز بسیار بالاست.","2"
"من هم اين هارد رو از ديجي کالا خريدم ،  و از اين خريد واقعاً راضي هستم .","2"
"هم‌چنين کنسول XBOX 360 از صفحه کليد USB براي اتصال به دستگاه پشتيباني مي‌کند.","0"
"* کیفیت عملکرد واقعی ممکن است بسته به مشخصات فنی مدل‌ها و محدودیت‌های سخت‌افزاری متفاوت باشد.","0"
"من اين گوشي رو با تخفيف ويژه از نمايشگاه GITEX دبي خريدم.","0"
"خوش بختانه با hotspot موبايلم به راحتي تونستم به gprs و edge کانکت شم و از اينترنت استفاده کنم.","1"
"از رزولوشن پایین صفحه نمایش که بگذریم،  بقیه مشخصات این گوشی همگی رضایت بخش هستند.","1"
"يه کم نگران کننده است!","0"
"اين گوشي امکاناتش دقيقا برابري ميکنه با samsung galaxy s advance.","0"
"و به نظر من بدترين ضعف گوشي شکاف hdmi و usb  گوشيه که اگه زياد مجبور به شارژ و استفاده از پورت هاش باشيد مطمئنا خسته تون مي کنه","-1"
"به همین دلیل سامسونگ به این طراحی دست نزده و مدل جدید خود را نیز با همان ابعاد ارائه نموده است.","0"
"اما به ادامه‌ی توضیح درباره‌ی A3400 می‌پردازیم.","0"
"برای نمونه پردازنده این تبلت نسبت به مدل سال گذشته بسیار قوی‌تر شده و هم اکنون می‌تواند ویدئوهای Full HD 1080p را به راحتی اجرا نماید.","2"
"سلام من اين دوربين رو تيرماه از همين سايت  خريدم .","0"
"سلام 

اين هارد خيلي مقاومه (در برابر ضربه تستش کردم ) ولي از اولش که گرفتمش سيم رابطش مشکل داشت .","0"
"اين دوربين از يک هندي کم سوني با قيمت خيلي بالاتر چيزي کم نداره هم عکس خوبي ميگيره و هم فيلم عالي حتي زوم اپتيکالش هم از هندي کم ها بيشتره","2"
"پس می‌توان این‌طور پیش بینی کرد که با استفاده معمولی از این گوشی،  به راحتی می‌توانید با هر مرتبه شارژ کردن آن،  بیش از یک روز از آن استفاده نمایید.","1"
"رزلوشن این صفحه نمایش 1280x800 بوده که تراکم پیکسلی بسیار بالایی را ارائه میدهد و خواندن متون بر روی آن بسیار راحت و لذت بخش است.","2"
"ساده ترين کارها نياز به برنامه يا اينترنت داره يه شماره تلفن نميشه از گوشي ريخت رو سيم کارت

بدرد گوشي بازها مي خوره نه کاربر عادي که مي خواد راحت از همه امکانات گوشي استفاده کنه","0"
"بنده غريب به يکساله که اين گوشي رو در اختيار دارم و هيچگونه عملکرد ضعيفي رو شاهد نبودم و با بروزرساني سيستم عامل اون به آندرويد 4 عملکرد اون بسيار بهبود پيدا کرد.","1"
"من امروز گوشي دستم رسيد فوري اپديتش کردم خيلي با حاله

","1"
"دوربین HTC در سری گوشی‌های One خود،  یک پردازشگر به نام ImageChip قرار داده است که وظیفه انجام محاسبات مربوط به دوربین گوشی را بر عهده دارد.","0"
"همه چيزش هم در حد خوبيه.","1"
"با این حال نسبت به مدل پیشین طوری به نظر می رسد که گویی شانه‌های بلندتری دارد.","0"
